ID; Beskrivelse; adresse; kvadratmeter; pris;pris per kvadratmeter ; totalpris ; fellesutgifter; megler 
147186740 ; Ta kontakt for å avtale privat visning - Enebolig med garasje, flotte uteområde, gode sol og utsiktsforhold !! ; Storbakkvegen 107, Tromsdalen ; 142 m² ; 5490000 kr; 38662 ; Totalpris: 5 638 772 kr;0 ; Sne Eiendomsmegling AS
123162186 ; TOMASJORD - 4 roms leilighet med garasje, store terrasser, fantastisk utsikt og solforhold ! ; Tomasjordvegen 92 A, Tomasjord ; 112 m² ; 6290000 kr; 56161 ; Totalpris: 6 457 672 kr;0 ; Sne Eiendomsmegling AS
165960047 ; Bjerkaker - 5-roms toppleilighet med vinterhage. 2 p-plasser og flotte felles fasiliteter !! ; Strandvegen 104 D, Tromsø ; 127 m² ; 10250000 kr; 80709 ; Totalpris: 10 507 472 kr ; 3 732 kr ; Sne Eiendomsmegling AS
159513807 ; 3-roms leilighet med balkong og en fantastisk utsikt. Mulighet for garasjeplass ; Norrøna Boligpark Leilighet A12, Tromsø ; 57 m² ; 4350000 kr; 76316 ; Fellesutg.: 2 304 kr;0 ; Sne Eiendomsmegling AS
165875033 ; Ny og innflyttningsklar 3-roms topp/front leilighet med nydelig utsikt, hvitevarer og garasje. Ta kontakt for visning. ; Nordmannsgårdvegen 5, Tromsdalen ; 51 m² ; 3820000 kr; 74902 ; Totalpris: 3 916 550 kr ; 1 925 kr ; EiendomsMegler 1 Rødbanken
155758112 ; Småbruk med nydelig beliggenhet på Sjøtun - eiendommen  inkludere våningshus - uthus- fjøs - naust og  garasje. ; Sjøtunvegen 556, Kvaløya ; 138 m² ; 3250000 kr; 23551 ; Totalpris: 3 343 520 kr;0 ; GARANTI Eiendomsmegling Tromsø
164448368 ; Norrønna3-roms leilighet med nydelig utsikt mot vest og sentral beliggenhet !! ; Marmælen 62, Leilighet A14, Tromsø ; 73 m² ; 5150000 kr; 70548 ; Totalpris: 5 279 972 kr ; 2 589 kr ; Sne Eiendomsmegling AS
164265405 ; Bjerkaker - SJEKK VIDEOVISNING - Nyere 3-roms selveid hjørneleilighet i Bjerkaker Sjøpark, med stor innglasset veranda ; Strandvegen 114 A, Tromsø ; 71 m² ; 4800000 kr; 67606 ; Totalpris: 4 921 050 kr ; 2 687 kr ; EiendomsMegler 1 Strandtorget
163876900 ; Tromsø sentrum nord - Fin 2- roms leilighet med takterrasse og parkering. ; Holmboevegen 3A, Tromsø ; 49 m² ; 2450000 kr; 50000 ; Totalpris: 2 512 472 kr;0 ; DNB Eiendom AS
163868792 ; Bjerkaker - Ta kontakt for å avtale visning - Lekker enebolig m/garasje i meget attraktivt villastrøk -  med utleie ; Kohtvegen 18, Tromsø ; 248 m² ; 8890000 kr; 35847 ; Totalpris: 9 113 300 kr;0 ; EiendomsMegler 1 Tromsø Strandgata
163767399 ; Vangberg - Nydelig og påkostet 5 roms leilighet med garasje i et attraktiv boligområde. ; Vangberg 5 G, Tromsø ; 125 m² ; 6890000 kr; 55120 ; Totalpris: 6 910 800 kr ; 3 588 kr ; EiendomsMegler 1 Rødbanken
163229988 ; Workinnmarka - 4-roms selveierleilighet over to plan beliggende i attraktivt og solrikt boområde. Garasje. ; Langnesvegen 28, Tromsø ; 109 m² ; 4790000 kr; 43945 ; Totalpris: 4 909 750 kr ; 2 728 kr ; EiendomsMegler 1 Rødbanken
150483852 ; Moderne fritidsbolig/enebolig med alt på ett plan og egen garasje. Stor solrik tomt med flott utsikt. ; Dortheavegen 13, Sjursnes ; 113 m² ; 2800000 kr; 24779 ; Totalpris: 2 871 222 kr;0 ; DNB Eiendom AS
133073088 ; Flott fritidsbolig/enebolig med stor tomt i landlige omgivelser. Nært til mangfoldige turmuligheter ved hav og fjell ; Dortheavegen 11, Sjursnes ; 58 m² ; 1750000 kr; 30172 ; Totalpris: 1 794 972 kr;0 ; DNB Eiendom AS
163007374 ; 2 - roms andelsleilighet - Tomasjordnes 124 ; TOMASJORDNES 124, Tomasjord ; 39 m² ; 590000 kr; 15128 ; Totalpris: 1 783 181 kr ; 10 362 kr ; Justitia AS
172789072 ; NY PRIS! Strøken 3-roms selveierleilighet fra 2015 med havutsikt, veranda og garasje. Gangavstand til sentrum. ; Strandvegen 102 G, Tromsø ; 74 m² ; 4275000 kr; 57770 ; EiendomsMegler 1 Rødbanken;0 ; Eier (Selveier) • Leilighet • 2 soverom
163234617 ; Krokelvdalen - Fin og oppgradert 2 - roms BL.
Innvendig bod er omgjort til  sovealkove. 
Sentralvarme, vinterhage og garasjeplass ; Malmvegen 134, Krokelvdalen ; 67 m² ; 2590000 kr; 38657 ; Totalpris: 2 865 590 kr ; 5 644 kr ; DNB Eiendom AS
162652260 ; Sentrum nord - Urban og flott 2-roms selveierleilighet | Garasje på 39 kvm | God bodplass | ; Fogd Drejers gate 22, Tromsø ; 54 m² ; 2590000 kr; 47963 ; Totalpris: 2 663 224 kr;0 ; Hjem Eiendomsmegling
162580091 ; Romslig 4-roms sørvestvendt hjørneleilighet i 6. etasje. Panoramautsikt  og solrik veranda. Garasje. ; Workinntoppen 16, Tromsø ; 115 m² ; 8590000 kr; 74696 ; Totalpris: 8 805 800 kr ; 3 927 kr ; EiendomsMegler 1 Rødbanken
162029881 ; Strandkanten - Sentralt beliggende 2-roms. God planløsning og enkel adkomst. Betaler renter og avdrag. Tilknyttet sikringsordning. ; Hjalmar Johansens gate 232, Tromsø ; 36 m² ; 1390000 kr; 38611 ; Totalpris: 2 170 547 kr ; 9 076 kr ; DNB Eiendom AS
162031685 ; Tomasjord - Luftig og pen 2-roms leil. Flott utsikt og gode solforhold. Romslig og moderne. Egen parkering. Terrasse ; Evjenvegen 170A, Tomasjord ; 52 m² ; 1890000 kr; 36346 ; Totalpris: 2 660 715 kr ; 7 185 kr ; DNB Eiendom AS
161949126 ; Moderne enebolig i nytt boligområde! ; Steinnesvegen 15, Krokelvdalen ; 166 m² ; 6490000 kr; 39096 ; Totalpris: 6 521 250 kr;0 ; BoligPartner - Presis Bolig As
161899732 ; Ny og moderne funkisbolig med idyllisk plassering - Sommarøy! ; Katthaugvegen 21, Sommarøy ; 170 m² ; 6390000 kr; 37588 ; Totalpris: 6 410 000 kr;0 ; BoligPartner - Presis Bolig As
161433982 ; Nordbotn / Ramfjord - 5-roms vertikaldelt bolig | moderne standard | fantastiske omgivelser | Nydelig utsikt ; Nordbotnvegen 92A, Ramfjordbotn ; 121 m² ; 4490000 kr; 37107 ; Totalpris: 4 514 754 kr;0 ; Hjem Eiendomsmegling
160095797 ; Sentrum Nord - Ny leilighet m/hybelleilighet i 3. etg. Lekkert innredet i stilige farger & materialvalg. 2 sportsboder ; Storgata 166, Tromsø ; 81 m² ; 2580000 kr; 31852 ; Totalpris: 5 061 556 kr ; 10 477 kr ; EiendomsMegler 1 Rødbanken
157470031 ; Enebolig på Hillesøya - helt ytterst i havgapet med flott utsikt over det vakre nærområdet ; Sørvegen 73, Sommarøy ; 215 m² ; 4650000 kr; 21628 ; Totalpris: 4 777 220 kr;0 ; Eie Eiendomsmegling Tromsø
106560802 ; Stor og velholdt villa med sokkelleilighet, store terrasser, stor tomt og 2 store garasjer i Hamna. ; Ringvegen 446, Tromsø ; 351 m² ; 10900000 kr; 31054 ; Totalpris: 11 182 650 kr;0 ; Eie Eiendomsmegling Tromsø
159992183 ; Ny og innflyttningsklar stor leilighet med fin uteplatt i front og på siden. Nydelig utsikt mot sør/vest. ; Heilovegen 120, Tromsø ; 108 m² ; 6750000 kr; 62500 ; Totalpris: 6 796 050 kr;0 ; EiendomsMegler 1 Rødbanken
159802935 ; Stor og helt ny leilighet på et plan med carport, klar for innflytting.  Fantastisk flott utsikt og solgang. ; Heilovegen 120, Tromsø ; 111 m² ; 7190000 kr; 64775 ; Totalpris: 7 238 150 kr;0 ; EiendomsMegler 1 Rødbanken
159681449 ; BUD MOTTATT! 3 - roms leilighet i Jerven boligsameie i Hamna - Jervvegen 131 ; JERVVEGEN 131, Tromsø ; 56 m² ; 3190000 kr; 56964 ; Totalpris: 3 270 800 kr ; 2 502 kr ; Justitia AS
158862992 ; HORISONTALDELT TOMANNSBOLIG - STAKKEVOLLVEGEN 300 ; STAKKEVOLLVEGEN 300, Tromsø ; 125 m² ; 5690000 kr; 45520 ; Totalpris: 5 833 420 kr;0 ; Justitia AS
146977471 ; En perle av en eiendom i Sandneshamn, Kvaløya - med naust, fjøs, garasje og ca 10 mål tomt ; Sandneshamnvegen 376, Kvaløysletta ; 106 m² ; 3800000 kr; 35849 ; Totalpris: 3 905 970 kr;0 ; Eie Eiendomsmegling Tromsø
158177750 ; Breivikeidet - Enebolig over 1 plan m/ romslig og pen tomt - Garasje - Stor kjeller  - Ny pris ; Sjursnesvegen 143, Ramfjordbotn ; 121 m² ; 2790000 kr; 23058 ; Totalpris: 2 874 854 kr;0 ; Hjem Eiendomsmegling
149241620 ; Bolig A og B er solgt. Kun bolig C igjen i Ivar Aasens veg 8 - 220m2 BRA ; Ivar Aasens veg 8, Tromsø ; 165 m² ; 9900000 kr; 60000 ; Totalpris: 9 900 000 kr;0 ; Byggmesteren Tromsø AS
158250338 ; Kaldfjord - Strandeiendom på hele 13 mål med stort utviklingspotensiale! ; Fjordvegen 257, Kvaløya ; 88 m² ; 6400000 kr; 72727 ; Totalpris: 6 560 000 kr;0 ; EiendomsMegler 1 Strandtorget
156909119 ; Hamna - Fin 4-roms selveierleilighet med parkering i carport, stor veranda, god utsikt og sol forhold. ; Jervvegen 46, Tromsø ; 73 m² ; 3590000 kr; 49178 ; Totalpris: 3 681 092 kr ; 4 896 kr ; DNB Eiendom AS
155002263 ; MIDTRE KALDSLETT - Ny 4-roms leilighet med høy standard over 2 plan med nydelig utsikt. Har godt med bodplass, 2 garasjeplasser. ; Lilletunet 2 A5-S2 / Storbakkvegen 67, Tromsdalen ; 113 m² ; 6140000 kr; 54336 ; Totalpris: 6 182 313 kr ; 500 kr ; DNB Eiendom AS
153615011 ; Solneset - INNFLYTTINGSKLAR REKKEHUS PÅ SOLNESET ; Dorgvegen 5, Tromsø ; 112 m² ; 5750000 kr; 51339 ; Totalpris: 5 757 072 kr ; 2 000 kr ; Nor Bygg AS
150823496 ; Kvaløya resten - Romslig enebolig med 2-roms utleiedel i naturskjønne omgivelser. Flott utsikt. Stor garasje med hems. ; Salarøyvegen 1150, Kvaløya ; 167 m² ; 4990000 kr; 29880 ; Totalpris: 5 115 800 kr;0 ; EiendomsMegler 1 Rødbanken
147935138 ; Brensholmen - Delikat og moderne enebolig som sto ferdig i 2013. Fine uteområder. ; Smålia 9, Brensholmen ; 164 m² ; 3650000 kr; 22256 ; Totalpris: 3 742 300 kr;0 ; EiendomsMegler 1 Rødbanken
144304925 ; TROMSDALEN - Unik vestvendt enebolig med stor garasje! Hybelutleie i sokkel + stort uinnredet sokkelareal! ; Solstrandvegen 315, Tromsdalen ; 243 m² ; 12000000 kr; 49383 ; Totalpris: 12 310 422 kr;0 ; Sne Eiendomsmegling AS
130903070 ; RAMFJORDEN - Eksklusiv enebolig oppført i 2017 med dobbelgarasje og utleie - Fin utsikt og kun 20 minutter fra Tromsø sentrum! ; Bærbakken 3, Tromsdalen ; 210 m² ; 7500000 kr; 35714 ; Totalpris: 7 688 722 kr;0 ; Sne Eiendomsmegling AS
138838532 ; KVALØYA - Stor tomt for boligformål sentralt på Kvaløya! Naturskjønne omgivelser med kort vei til Langnes, samt fjell og sjø! ; Salarøyvegen 150, Kvaløya ; 1 500 000 kr ; not found; None ; Totalpris: 1 538 722 kr;0 ; Sne Eiendomsmegling AS
134133995 ; Himmel og Hav*Eksklusiv 3-roms m/garasje*50 kvm stue/kjøkken* egen TV-stue*Master bedroom med eget bad*3 balkonger ; Strandvegen 96 H0601, Tromsø ; 115 m² ; 3490000 kr; 30348 ; Totalpris: 7 886 584 kr ; 17 678 kr ; PEAB Eiendomsutvikling Nord AS
120863626 ; Stakkevoll Gård vurderes solgt med godkjente utbyggingsplaner ; Stakkevollvegen 362, Tromsø ; 77 m² ; 12900000 kr; 167532 ; Eier (Selveier) ; Gårdsbruk/Småbruk  ; Privat
92033465 ; P-plass til salgs på Tomasjordnes ; Tomasjord ; 11 m² ; 250000 kr; 22727 ; Annet ; Andre ; Privat
174508417 ; Myreng - Trivelig 2-roms hjørneleilighet i 7 etg med fantastisk utsikt- og solforhold. Vinterhage. Heis. Utvendig parkering. ; Prestvannvegen 3, Tromsø ; 48 m² ; 2690000 kr; 56042 ; EiendomsMegler 1 Rødbanken;0 ; Aksje • Leilighet • 1 soverom
173400963 ; Workinnmarka/Norrøna Boligpark -  Fantastisk flott bolig over 2 etasjer. Har en planløsning du sjelden finner med sine s ; Marmælen G24, Tromsø ; 145 m² ; 7990000 kr; 55103 ; DNB Eiendom AS;0 ; Eier (Selveier) • Leilighet • 3 soverom
174850468 ; Tønsvika - Nyere funkisbolig (2015) m/ utleie og en helt fantastisk utsikt over Tromsøysundet, Kvaløya og Tromsøya. ; Tønsvikvegen 277, Krokelvdalen ; 218 m² ; 7990000 kr; 36651 ; EiendomsMegler 1 Rødbanken;0 ; Eier (Selveier) • Enebolig • 5 soverom
168449135 ; Ny pris! - Romslig 3-roms leilighet med fin utsikt, vestvendt veranda og garasje. - IN og sikringsordning ; Storbakkvegen 41, Tromsdalen ; 74 m² ; 2290000 kr; 30946 ; EiendomsMegler 1 Rødbanken;0 ; Andel • Leilighet • 2 soverom
173577816 ; Workinntoppen - Lys og  strøken 2-roms selveier med garasje. Romslig balkong mot sør. Attraktiv beliggenhet i 3 etg på Workinntoppen. ; Workinntoppen 16, Tromsø ; 37 m² ; 3450000 kr; 93243 ; EiendomsMegler 1 Rødbanken;0 ; Eier (Selveier) • Leilighet • 1 soverom
