ID; Beskrivelse; adresse; kvadratmeter; pris;pris per kvadratmeter ; totalpris ; fellesutgifter; megler 
163855101 ; SJØUTSIKT PÅ SØRENGA! - Stor og strøken 3-roms hjørneleilighet i 4. etg m/ nydelig sjøutsikt! 2 balkonger, samt felles takterrasse. Heis. ; Sørengkaia 106, Oslo, Gamle Oslo ; 88 m² ; 8250000 kr; 93750 ; Totalpris: 8 467 820 kr ; 4 364 kr ; Privatmegleren Gamle Oslo
173967312 ; Hovseter - Røa - Strøken 3-roms leilighet m/innglasset balkong | Heis | Garasjeplass | Bad og kjøkken fra 2014 | Svært barnevennlig ; Hovseterveien 52A, Oslo, Røa ; 83 m² ; 5200000 kr; 62651 ; Totalpris: 5 444 489 kr ; 3 687 kr ; EiendomsMegler 1 Majorstuen
173968695 ; Frogner/Skarpsno - Strøken og innbydende 4-roms med attraktiv beliggenhet - Høy standard - Heis, peis, solrik balkong & garasje med lader ; Olav kyrres gate 9 b, Oslo, Bygdøy - Frogner ; 109 m² ; 10500000 kr; 96330 ; Totalpris: 10 774 070 kr ; 4 908 kr ; PrivatMegleren Dyve & Partnere
167907050 ; Østensjø / Godlia - NY PRIS - Innholdsrik halvpart av vertikaldelt tomannsbolig, oppført ny i 2017. To stuer, tre soverom, tre bad/wc og carport. ; Østensjøveien 96 E, Oslo, Østensjø ; 122 m² ; 7775000 kr; 63730 ; Totalpris: 7 970 717 kr ; 1 600 kr ; DNB Eiendom AS
160855429 ; Ekeberg - Enderekkehus på 151 BRA. Nydelig utsikt. Barnevennlig. Usjenert og solrikt. Hage. Garasje med to plasser. Ekeberg skole ; Vardeveien 13 E, Oslo, Ekeberg - Bekkelaget ; 151 m² ; 11400000 kr; 75497 ; Totalpris: 11 696 570 kr ; 4 000 kr ; PrivatMegleren Panorama
173967190 ; #TORSHOV - Lys og gjennomgående 2-roms i klassisk Torshovgård | Vedovn | Tregulv, store vinduer og god takhøyde | Rolig og sentralt ; Hegermanns gate 6A, Oslo, Sagene - Torshov ; 35 m² ; Solgt; None ; Totalpris: 3 246 761 kr ; 2 179 kr ; Schala & Partners Carl Berner
173967122 ; Bislett/Adamstuen - Romslig og tilbaketrukket 2(3)-roms med peis og svært attraktiv beliggenhet i indre bygård. Ingen dok.avg.! ; Thereses gate 3 B, Oslo, St.Hanshaugen - Ullevål ; 50 m² ; 4390000 kr; 87800 ; Totalpris: 4 594 988 kr ; 4 143 kr ; PrivatMegleren Aveny
173380234 ; Moderne 4-romsleilighet med nærhet til "alt" - Nytt kjøkken i 2020 - Oppgradert - Ingen dokumentavgift ; Plogveien 20, Oslo, Manglerud ; 69 m² ; 3690000 kr; 53478 ; Totalpris: 3 901 189 kr ; 3 630 kr ; Krogsveen avd. Stovner
169172373 ; Lindeberg - Attraktivt og barnevennlig område | Stor sydvendt balkong | Nytt bad kommer | Mulighet for å gjøre om til 4-roms ; Ole Reistads vei 5C, Oslo, Furuset ; 96 m² ; 3490000 kr; 36354 ; Totalpris: 3 586 003 kr ; 5 221 kr ; Krogsveen avd. Stovner
162916909 ; Keyserløkka - Attraktiv 3-roms leilighet - gjennomgående - peis - balkong 6 m² - sentralt og skjermet beliggenhet - ingen dok.avgift ; Einars vei 4, Oslo, Helsfyr - Sinsen ; 68 m² ; 4750000 kr; 69853 ; Totalpris: 5 020 096 kr ; 3 910 kr ; Aktiv Frogner
173876969 ; Sinsen/Rosenhoff - Meget attraktiv, lys 3-roms m/balkong på 5 kvm. Bad fra 2019. V.V/fyr. inkl. Ingen forkjøpsrett. *IN-ordning. Bør sees! ; Schouterrassen 4, Oslo, Helsfyr - Sinsen ; 53 m² ; 3500000 kr; 66038 ; Totalpris: 3 860 329 kr ; 4 726 kr ; EiendomsMegler 1 Sinsen
173960552 ; Vestli - Strøken 2-roms selveier | Nyoppusset i 2018 | Balkong 14 kvm | Garasjeplass | Utsikt ; Inga Bjørnsons vei 125, Oslo, Stovner ; 67 m² ; 2950000 kr; 44030 ; Totalpris: 3 087 612 kr ; 3 346 kr ; DNB Eiendom AS
173962055 ; Lindeberg - Hyggelig rekkehusleilighet med flere muligheter for benyttelse, to nye, totalrehabiliterte bad og tre solrike uteplasser ; Lindebergåsen 24 A, Oslo, Furuset ; 122 m² ; Solgt; None ; Totalpris: 4 302 693 kr ; 5 611 kr ; DNB Eiendom AS
173916084 ; BJØLSEN/SAGENE - Perfekt førstegangskjøp! Moderne og attraktiv 1-roms med nærhet til BI - Felles takterrasse - Heis -"Alt" inkl. i f.utg ; Stavangergata 46A, Oslo, Sagene - Torshov ; 14 m² ; 1775000 kr; 126786 ; Totalpris: 1 996 071 kr ; 2 883 kr ; Nordvik Nydalen
173958886 ; Tåsen - Moderne og attraktiv 3(4)roms *m/direkte utg. til hage - vestvendt balkong - "alt" inkl. i f.utg. - sentralt og skjermet ; Rektorhaugen 45, Oslo, Sogn ; 66 m² ; 5750000 kr; 87121 ; Totalpris: 5 898 634 kr ; 4 462 kr ; Aktiv Frogner
173867543 ; Holtet Hageby - Sjelden mulighet til å skape din drømmebolig! Oppussingsobjekt med solrik beliggenhet, fjordgløtt og hage! ; Høgdefaret 8, Oslo, Ekeberg - Bekkelaget ; 128 m² ; 7500000 kr; 58594 ; Totalpris: 7 694 217 kr ; 1 500 kr ; DNB Eiendom AS
173915416 ; BJØLSEN/SAGENE - Meget pen 2-roms med fransk balkong mot Voldsløkka - Ny i 2014 - Vannbåren gulvvarme - Nærhet til BI - V.v./fyring inkl. ; Stavangergata 46B, Oslo, Sagene - Torshov ; 26 m² ; 2590000 kr; 99615 ; Totalpris: 2 861 411 kr ; 3 535 kr ; Nordvik Nydalen
158998630 ; 75 nye boliger på Brattlikollen - rett ved Brannfjell/Ekeberg ; Sandstuveien 54, Oslo, Ekeberg - Bekkelaget ; not found ; not found; None ; Eier (Selveier) ; Leilighet ; Neptune Properties AS
173954939 ; Stovner- Stor og pen 3-roms med innglasset balkong og garasjeplass - 4.etg med heis- kort vei til Stovner Senter ; Tante Ulrikkes vei 44A, Oslo, Stovner ; 69 m² ; Solgt; None ; Totalpris: 3 002 912 kr ; 4 607 kr ; Himla Oslo
173953627 ; Majorstuen - Klassisk og lekker 3-roms leilighet - Peis - Stukkatur - Baderom 2016 - Flott beliggenhet - Varmtvann inkl. ; Schønings gate 5B, Oslo, Uranienborg - Majorstuen ; 57 m² ; Solgt; None ; Totalpris: 4 620 465 kr ; 4 726 kr ; PrivatMegleren Aksept
169233211 ; ADAMSTUEN - Stor og pen 3-roms hjørne-/toppleilighet i klassisk bygård i rolig gate. Rosett - store vinduer - takhøyde - hjørnestue. ; Vidars gate 1A, Oslo, St.Hanshaugen - Ullevål ; 84 m² ; 6470000 kr; 77024 ; Totalpris: 6 717 296 kr ; 4 219 kr ; DNB Eiendom AS
172851472 ; ROSENHOFF - 3-roms oppussingsobjekt med bad fra 2018 og utvidelsesmuligheter! Mulig 4/5- roms. Vestvendt balkong. Peis. ; Trondheimsveien 158A, Oslo, Helsfyr - Sinsen ; 71 m² ; 4180000 kr; 58873 ; Totalpris: 4 570 858 kr ; 4 975 kr ; DNB Eiendom AS
173884592 ; Ny 3-roms på Sandaker - overtagelse 4-kvartal 2021 ; Sandakerveien 52 A, Oslo, Sagene - Torshov ; 64 m² ; 5400000 kr; 84375 ; Totalpris: 5 429 742 kr ; 3 030 kr ; JM Norge Oslo
173947595 ; FROGNER - Unik og herskapelig leilighet med stor solrik hage på ca. 560 kvm, carport og to p-plasser. ; Niels Juels gate 14, Oslo, Bygdøy - Frogner ; 388 m² ; 58000000 kr; 149485 ; Totalpris: 59 461 542 kr ; 9 240 kr ; Sem & Johnsen Eiendomsmegling
173895248 ; JORDAL TERRASSE - Meget pen 3-roms selveierleilighet | Balkong | Heis | varmtvann inkl. | Attraktiv beliggenhet | Nytt elektrisk anlegg | ; Jordal terrasse 6, Oslo, Gamle Oslo ; 67 m² ; 4700000 kr; 70149 ; Totalpris: 4 818 842 kr ; 3 204 kr ; DNB Eiendom AS
161807012 ; HOLMENKOLLEN - Nye, attraktive boliger i eksklusivt villaområde! Flott standard. Solrik hage. Utsikt. Garasje. ; Nils Collett Vogts vei 21A, Oslo, Røa ; 235 m² ; 14790000 kr; 62936 ; Totalpris: 14 928 750 kr;0 ; PrivatMegleren Nyeboliger Oslo
161786749 ; Ensjølyst - 82 nye selveierleiligheter - Lev med høy bokvalitet på beste Ensjø. ; Ensjøveien 34, Oslo, Helsfyr - Sinsen ; 43 - 121 m² ; 3990000 - 12950000 kr; 92791 - 107025 ; Totalpris: 4 008 506 - 13 000 326 kr;0 ; Røisland & Co Eiendomsmegling AS
146454847 ; Middelthunet hus C - Nye flotte leiligheter midt på Majorstuen! Bygging er igang! ; Middelthunet hus C, Oslo, Uranienborg - Majorstuen ; 51 - 127 m² ; 5900000 - 29000000 kr; 115686 - 228346 ; Totalpris: 5 956 320 - 29 116 300 kr;0 ; Middelthunet
156362803 ; Vollebekk - Bien Brl - Hus G - Nye 2-, 3- og 4-roms med "eget" T-banestopp ; Vollebekk - Bien Brl - Hus G (salgstrinn 2) - Visningssenter i Brobekkveien 60, Oslo, Bjerke ; 38 - 86 m² ; 1380000 - 3340000 kr; 36316 - 38837 ; Totalpris: 3 479 574 - 8 379 574 kr;0 ; OBOS BBL
171539356 ; HOLMEN - Idyllisk beliggende prosjekt med totalt 6 enheter. 2 eneboliger og 2 tomannsboliger. ; Arnebråtveien 17, Oslo ; 157 - 205 m² ; 14900000 - 15800000 kr; 94904 - 77073 ; Totalpris: 15 051 342 - 15 951 342 kr;0 ; Sem & Johnsen Eiendomsmegling
173879595 ; Tøyen/Botanisk hage. Meget pen, arkitekttegnet 3-roms med ildsted, stukkatur og rosett. Klassisk bygård. ; Motzfeldts gate 33A, Oslo, Gamle Oslo ; 61 m² ; 4380000 kr; 71803 ; Totalpris: 4 492 680 kr ; 3 713 kr ; Nordvik Bygdøy Allé
173919756 ; Manglerud/Høyenhall - Lys og stor 3(4)-roms leilighet med flott utsyn - Solrik balkong - Lite innsyn - Nytt bad kommer! ; Emil Korsmos vei 16, Oslo, Manglerud ; 64 m² ; 3700000 kr; 57812 ; Totalpris: 3 716 199 kr ; 3 327 kr ; EiendomsMegler 1 Gamle Oslo
174432986 ; ST. HANSHAUGEN - Nyoppusset 5(6)-roms med 2 balkonger, 4 soverom og klassiske detaljer - Godt utleieobjekt - Meget idyllisk beliggenhet! ; Bergstien 16C, Oslo, St.Hanshaugen - Ullevål ; 74 m² ; 6400000 kr; 86486 ; Nordvik Bygdøy Allé;0 ; Eier (Selveier) • Leilighet • 4 soverom
160072518 ; FREDENSBORG - Lekker og sentral 2-roms | Fransk balkong | Flott takterrasse | Heis | Peis | Fyring og Vv. inkl! ; Fredensborgveien 43, Oslo, St.Hanshaugen - Ullevål ; 35 m² ; 3600000 kr; 102857 ; Totalpris: 3 704 502 kr ; 2 290 kr ; EiendomsMegler 1 Grorud
171085897 ; ST. HANSHAUGEN - Attraktiv og stor 4-roms med nyere bad (2017) og peis. Sentralt. Stille. Felles takterrasser. "Alt" i FK. Garasjeleie* ; Bjerregaards gate 29J, Oslo, St.Hanshaugen - Ullevål ; 108 m² ; 6900000 kr; 63889 ; Totalpris: 7 096 392 kr ; 5 709 kr ; DNB Eiendom AS
170871177 ; Slemdal ved Hemingbanen - Nytt, moderne og rålekkert rekkehus med garasje og privat og solrik takterrasse - Lave omkstn. ; Tennisveien 16 E, Oslo, Vinderen ; 112 m² ; 10290000 kr; 91875 ; Fellesutg.: 3 013 kr;0 ; Eie Eiendomsmegling Fagerborg
173895635 ; Høybråten - Lys 2(3)-roms med garasjeplass - Vestvendt balkong med fin utsikt - Vv inkl. - Nær off.komm. - Rolig og barnevennlig ; Høybråtenveien 25A, Oslo, Furuset ; 59 m² ; 2650000 kr; 44915 ; Totalpris: 2 930 291 kr ; 3 609 kr ; EiendomsMegler 1 Kolbotn
173117118 ; #TORSHOV - Nydelig loftsleilighet o/2 plan | Full av sjarm | Mulighet for 2 soverom | Takterrasse på 6 kvm | Hjertet av Torshov! ; Vogts gate 51, Oslo, Sagene - Torshov ; 75 m² ; Solgt; None ; Totalpris: 5 251 552 kr ; 4 035 kr ; Schala & Partners Torshov
173911133 ; Røa - Flott 2- roms leilighet med nyere bad. Nydelig utsikt og solforhold. Garasjeplass. Lave omkostninger. ; Vestliveien 20 A, Oslo, Ullern ; 47 m² ; Solgt; None ; Totalpris: 3 943 787 kr ; 3 481 kr ; EiendomsMegler 1 Fornebu
173908787 ; Rodeløkka / Sameiet Qben - Garasjeplass i lukket og oppvarmet anlegg. Enkel adkomst. Mulighet for ladepunkt til el-bil. Lave felleskostnader. ; Gøteborggata 32, Oslo, Grünerløkka - Sofienberg ; 12 m² ; 350000 kr; 29167 ; Totalpris: 360 092 kr ; 251 kr ; Nordvik Frogner
167445521 ; Frogner - 3-R toppleilighet med mulighet for oppføring av 70 m² privat takterrasse - 2 balkonger - Heis - Sjelden anledning! ; Erling Skjalgssons gate 22A, Oslo, Bygdøy - Frogner ; 64 m² ; 5900000 kr; 92188 ; Totalpris: 6 222 040 kr ; 5 447 kr ; PrivatMegleren Aveny
173820928 ; GRÜNERLØKKA - Koselig og pen 3-roms på Løkka med store rom. Nymalt stue m/doble dører. Felles solrik takterrasse og superfin bakgård! ; Sverdrups gate 12 B, Oslo, Grünerløkka - Sofienberg ; 63 m² ; 3990000 kr; 63333 ; Totalpris: 4 094 132 kr ; 4 331 kr ; DNB Eiendom AS
173892931 ; Kværnerbyen - Tidsriktig og lys 4-roms endeleilighet fra 2015, sentral beliggenhet og lite innsyn | Stor balkong og garasje."Alt"inkl. ; Turbinveien 21, Oslo, Gamle Oslo ; 83 m² ; 3590000 kr; 43253 ; Totalpris: 6 266 168 kr ; 12 240 kr ; Eie Eiendomsmegling Løren
173037721 ; LØREN/BRØDFABRIKKEN - 3(4) roms endeleilighet med sør-vest vendt balkong, lave felleskostnader og mulighet for garasjeplass med el.bil lader ; Lørenveien 55 C, Oslo ; 87 m² ; 6590000 kr; 75747 ; Totalpris: 6 766 292 kr ; 3 917 kr ; Aktiv Frogner
173891993 ; Lilleaker - Frittliggende ny enebolig i moderne stil med takterrasse, 6 sov, flott utsikt og 2 garasjer. Salg av kontraktsposisjon. ; Lilleakerveien 59, Oslo, Ullern ; 195 m² ; 16900000 kr; 86667 ; Eier (Selveier) ; Enebolig  ; PrivatMegleren Dyve & Partnere
170230911 ; SOGN: Sjelden anledning- Del av 4 mannsbolig - Egen inng -Direkte utg. terrasse og hage - Utsikt -*Parkering - Nær marka ; Sognsveien 129G, Oslo, Sogn ; 60 m² ; 4797500 kr; 79958 ; Totalpris: 4 922 592 kr ; 1 900 kr ; Nordvik Ullevål
173883189 ; Grefsen Stasjon - Unik 3-r. topp- og utsiktleil. - Stor solrik balk.(16 kvm) m/spektakulær utsikt- Garasje* - Tilbaketrukket for trafikk ; Hans Nordahls gate 62, Oslo, Grefsen - Kjelsås ; 58 m² ; Solgt; None ; Totalpris: 5 895 092 kr ; 2 388 kr ; Krogsveen avd. Sagene
173871200 ; GRUNERLØKKA / TORSHOV - Bo i en grønn oase ved Grünerløkka - Lys 3-roms hjørneleilighet med utsikt over Akerselva - Bad 2010 & Kjøkken 2014 ; Sandakerveien 10T, Oslo, Sagene - Torshov ; 42 m² ; Solgt; None ; Totalpris: 3 853 748 kr ; 5 239 kr ; DNB Eiendom AS
173777730 ; FROGNER - Meget lekker 4-r selveier med sentral og tilbaketrukket beliggenhet, p-plass, peis, balkong* og lave felleskostnader! ; Haxthausens gate 2, Oslo, Bygdøy - Frogner ; 95 m² ; 7990000 kr; 84105 ; Totalpris: 8 199 392 kr ; 2 200 kr ; Nordvik Frogner
173881935 ; ST.HANSHAUGEN: Inneholdsrik 2 roms selveier med mulighet for peis - lave f.kostn. - Unikt førstegangskjøp. ; Colletts gate 75, Oslo, St.Hanshaugen - Ullevål ; 38 m² ; 3700000 kr; 97368 ; Totalpris: 3 848 952 kr ; 1 892 kr ; Proaktiv Christiania
173104120 ; Kværnerhøyden  -  Nye leiligheter tett på skogen, langs elva og på et høydedrag over Gamlebyen. Salget er i gang! ; ARNLJOT GELLINES VEI 37, Oslo, Gamle Oslo ; 35 - 80 m² ; 3555000 - 6435000 kr; 101571 - 80438 ; Totalpris: 3 956 382 - 7 156 382 kr;0 ; Fredensborg Bolig AS - Kværnerhøyden
172233404 ; Bo mellom Grünerløkka og Youngstorget - Loftsleilighet m/behov for full renovering - 118 kvm gulvareal - To innganger, to kjøkken, to bad - Nye takvinduer 2018 ; Bernt Ankers gate 23, Oslo, Grünerløkka - Sofienberg ; 91 m² ; 4990000 kr; 54835 ; Totalpris: 4 998 060 kr ; 4 612 kr ; PrivatMegleren Dyve & Partnere
173869032 ; DITT FØRSTE HJEM? Smart og arealeffektiv 1-roms leilighet i 3.etg. Varmtvann/fyring ink. Lave strøm og bokostnader! ; Brinken 2 A, Oslo, Gamle Oslo ; 24 m² ; 2600000 kr; 108333 ; Totalpris: 2 608 032 kr ; 2 333 kr ; Aktiv Grønland/Bjørvika
172968618 ; Perle på Frogner - vakker klassisk 6-roms leilighet i 3. etasje med heis, to ildsteder og balkong. Oppusset 2019. ; Elisenbergveien 16, Oslo, Bygdøy - Frogner ; 146 m² ; 12450000 kr; 85274 ; Totalpris: 12 770 892 kr ; 2 500 kr ; Nordvik St.Hanshaugen
173823604 ; Bjørvika | Dronninglunden - Ny, strøken 2-roms m/vestvendt balkong og høy standard. Lav dok. avg. Åpent for snarlig overtakelse ; Dronning Eufemias gate 35, Oslo, Gamle Oslo ; 47 m² ; 5190000 kr; 110426 ; Totalpris: 5 197 840 kr ; 2 518 kr ; Røisland & Co Eiendomsmegling AS
148899354 ; Tiedemannsparken Hus B på Ensjø - stille, sentralt og solrikt. Planlagt ferdig bygget høsten 2021. ; Sigurd Hoelsvei 96, Oslo, Helsfyr - Sinsen ; 39 - 87 m² ; 3450000 - 8150000 kr; 88462 - 93678 ; Totalpris: 3 477 970 - 8 210 990 kr;0 ; Selvaag Bolig AS
158921653 ; VILLA MONTEBELLO - VISNINGER I PÅSKEN -  Unikt prosjekt med høy livskvalitet - Fem stjerners seniorboliger! ; Olav Bjaalandsvei 7, Oslo, Ullern ; 51 - 107 m² ; 7900000 - 20950000 kr; 154902 - 195794 ; Totalpris: 7 937 665 - 20 986 978 kr;0 ; Nordvik Frogner
121868750 ; Mills-kvartal - Hus 2 - Salgssuksess i hus 2!! - Lekre, vestvendte leiligheter i indre gård - Lyse og gjennomgående ; Sofienberggata 23 - Hus 2, Oslo, Grünerløkka - Sofienberg ; 78 - 79 m² ; 7490000 - 7990000 kr; 96026 - 101139 ; Eier (Selveier) ; Leilighet ; DNB Eiendom AS
143926786 ; Frysjaparken - 40 ekslusive selveierleiligheter med egen uteplass og mulighet for parkeringsplass! ; Frysjaparken, Kikut hus C1, Oslo, Grefsen - Kjelsås ; 46 - 133 m² ; 4600000 - 16500000 kr; 100000 - 124060 ; Totalpris: 4 636 870 - 16 593 420 kr;0 ; OBOS BBL
167367125 ; Teisen - 6 praktiske og solrike familieboliger i barnevennlige omgivelser. Høy standard. Tegnet av arkitekt Gedde-Dahl. ; Solkroken 5, Oslo, Helsfyr - Sinsen ; 120 - 151 m² ; 8700000 - 9700000 kr; 72500 - 64238 ; Totalpris: 8 784 712 - 9 784 712 kr;0 ; Nordvik Majorstuen
172897849 ; Godlia / Østensjø - Strøken 3- roms hjørneleil. beliggende i 3. etasje med 8 kvm solrik, innglasset balkong. Rolig og sentralt boligmiljø. ; Mekanikerveien 11, Oslo, Østensjø ; 68 m² ; 3700000 kr; 54412 ; Totalpris: 3 896 457 kr ; 3 838 kr ; DNB Eiendom AS
158295069 ; BISLETT / ST. HANSHAUGEN - Nyoppusset og arealeffektiv 3/4-roms selveier med balkong. Supert utleieobjekt. Sentral og attraktiv beliggenhet. ; Sofies gate 10A, Oslo, St.Hanshaugen - Ullevål ; 70 m² ; 6490000 kr; 92714 ; Totalpris: 6 758 075 kr ; 3 361 kr ; Nordvik Frogner
173833949 ; #VEITVEDT HAGEBY - Moderne og innholdsrikt enderekkehus over 3 plan | Totaloppusset i 2020 | To bad | Tre soverom | Parkering* ; Grevlingveien 22B, Oslo, Bjerke ; 95 m² ; 5500000 kr; 57895 ; Totalpris: 5 673 614 kr ; 3 331 kr ; Schala & Partners Torshov
173832278 ; NEDRE BEKKELAGET: - Stor generasjonsbolig på mer enn 500 m² over 3 plan på stor tomt med flott fjordutsikt og kort bussvei til byen ; Skogbakken 4, Oslo, Ekeberg - Bekkelaget ; 501 m² ; 22000000 kr; 43912 ; Totalpris: 22 562 842 kr;0 ; Estate Meglerne - Din Boligmegler AS
173827597 ; Utsikt på Haugerud - Lekker 4-roms i 9. etasje med nydelig utsikt, solrik balkong og nyere standard. Marka som nabo. Fyring/VV inkl. ; Haugerudveien 74, Oslo, Hellerud ; 79 m² ; Solgt; None ; Totalpris: 3 999 475 kr ; 4 660 kr ; DNB Eiendom AS
173054786 ; Ekebergskrenten / Ekeberg / Gamle Oslo - Lekker og romslig 3-roms | Vestvendt balkong med fantastisk utsikt | Barnevennlig | Sentrumsnært | Kort vei til alt! ; Valhallveien 67, Oslo, Ekeberg - Bekkelaget ; 59 m² ; 4200000 kr; 71186 ; Totalpris: 4 289 156 kr ; 3 828 kr ; Eie Eiendomsmegling Ensjø
173827362 ; ULLEVÅL HAGEBY - Attraktiv, smakfull endeleilighet med topp beliggenhet. Direkte utgang til idyllisk hage. Mulighet for kjøp av garasje. ; Tiurveien 4, Oslo, St.Hanshaugen - Ullevål ; 117 m² ; 13500000 kr; 115385 ; Fellesutg.: 4 658 kr;0 ; Sem & Johnsen Eiendomsmegling
173825543 ; Grefsen - Gjennomgående og stilfull endeleilighet i Nordre Åsen BRL. Høy første etg, perfekt for småbarnsforeldre etc. ; Åsensvingen 6A, Oslo, Grefsen - Kjelsås ; 68 m² ; 4150000 kr; 61029 ; Totalpris: 4 204 357 kr ; 3 424 kr ; PrivatMegleren Renommé
173818836 ; MONTEBELLO - Stor funkisvilla med solrik terrasse/hage - Dobbelgarasje - Stor eplehage - 4 sov - Egen inng. kjeller - Oppussingsbehov ; Noreveien 17, Oslo, Ullern ; 180 m² ; Solgt; None ; Totalpris: 13 330 420 kr;0 ; PrivatMegleren Ullevål
168476703 ; MIDTSTUEN - Flott eiendom med enebolig oppusset 2016/17, pent opparbeidet solrik tomt på ca 1 mål, garasje og særdeles fin utsikt! ; Sigbjørn Obstfelders vei 1, Oslo, Vinderen ; 200 m² ; 16200000 kr; 81000 ; Totalpris: 16 620 642 kr;0 ; Sem & Johnsen Eiendomsmegling
173375924 ; Vestli - Stor og lys 2-roms eierleilighet m/alkove og vestvendt terrasse på 14 kvm. Garasjeplass. BRA 75 kvm. 2 u-etg. V.V inkl. ; Vestlisvingen 74, Oslo, Stovner ; 75 m² ; 2800000 kr; 37333 ; Totalpris: 2 982 074 kr ; 3 862 kr ; EiendomsMegler 1 Sinsen
172948917 ; Majorstuen / Nye Major - Moderne 2-roms i nybygg fra 2008 med egen inngang og stor terrasse mot indre gård - Lave felleskostnader ; Sørkedalsveien 11E, Oslo, Uranienborg - Majorstuen ; 45 m² ; 4260000 kr; 94667 ; Totalpris: 4 378 070 kr ; 2 225 kr ; PrivatMegleren Aveny
169874272 ; Carl Berner - Pen 3-roms utsiktsleilighet med balkong og funksjonell planløsning. God takhøyde. V.vann og fyring inkludert. ; Hekkveien 3, Oslo, Helsfyr - Sinsen ; 76 m² ; 4700000 kr; 61842 ; Totalpris: 5 031 348 kr ; 5 184 kr ; Krogsveen avd. Grünerløkka
173814053 ; Frogner/Skillebekk - Lys og innbydende 2-roms toppleilighet med fjordutsikt - Kjøkken fra 2018 - Perfekt førstegangskjøp - Lave felleskost. ; Svoldergata 4, Oslo, Bygdøy - Frogner ; 38 m² ; 3590000 kr; 94474 ; Totalpris: 3 710 696 kr ; 1 893 kr ; PrivatMegleren Allé
172786572 ; Majorstuen-Pen toppleilighet med store rom - Balkong - Peis - Attraktiv beliggenhet i stille område med hyggelig bakgård ; Harald Hårfagres gate 9, Oslo, Uranienborg - Majorstuen ; 120 m² ; 8890000 kr; 74083 ; Totalpris: 9 073 592 kr ; 5 073 kr ; Nordvik St.Hanshaugen
173785301 ; ROMSÅS - Gjennomgående 3-roms toppleilighet med moderniseringsbehov. Flotte sol- og utsiktsforhold. Heis og garasjeparkering. ; Odvar Solbergs vei 144, Oslo, Romsås ; 82 m² ; 2690000 kr; 32805 ; Totalpris: 3 232 910 kr ; 4 898 kr ; DNB Eiendom AS
167527931 ; Løren/Lørenpynten - Rålekker og moderne 4-roms hjørneleilighet med solrik balkong på 26 kvm | Garasje | Heis I Fin utsikt I Populært område ; Gildevangen 2, Oslo ; 106 m² ; 7900000 kr; 74528 ; Fellesutg.: 4 565 kr;0 ; Eie Eiendomsmegling Ensjø
173719450 ; COLOSSEUM PARK - Sentralt beliggende 4-roms i populært område| 2 bad - 2 balkonger med gode solforhold  - Bygg fra 2000 - Heis ; Middelthuns gate 25B, Oslo, Uranienborg - Majorstuen ; 84 m² ; 7590000 kr; 90357 ; Totalpris: 7 785 688 kr ; 2 998 kr ; DNB Eiendom AS
173804910 ; #SAGENE - SJØUTSIKT PÅ SAGENE: 3-r toppleilighet | Totaloppusset i 2014 | Skreddersydde løsninger | Vestvendt balkong | Vv.inkl ; Bentsegata 8, Oslo, Sagene - Torshov ; 59 m² ; 5190000 kr; 87966 ; Totalpris: 5 509 990 kr ; 4 601 kr ; Schala & Partners Torshov
169702647 ; Grefsen stasjon - Tilitalende og helt ny 2-roms selveier m/ stor balkong, heis, høy standard og optimal planløsning. Garasje med EL-lader ; Hans Nordahls gate 24, Oslo, Sagene - Torshov ; 49 m² ; 4455000 kr; 90918 ; Totalpris: 4 583 620 kr ; 2 560 kr ; PrivatMegleren Børke & Partners
173804731 ; WALDEMARS HAGE - Lys og tiltalende 4-roms fra 2010 med pen standard. Romslig solrik balkong. Heis. Supersentralt beliggende. Garasjeleie. ; Darres gate 12, Oslo, Grünerløkka - Sofienberg ; 68 m² ; 6850000 kr; 100735 ; Totalpris: 7 032 792 kr ; 3 797 kr ; Sem & Johnsen Eiendomsmegling
166360683 ; UNIKE BARCODE | BJØRVIKA - LEKKER 3-ROMS I SPEKTAKULÆRE MAD BYGGET | 18m2 BALKONG | VEDLIKEHOLDT | GARASJE | FELLES TAKTERRASSER | ; Dronning Eufemias gate 22, Oslo, Gamle Oslo ; 72 m² ; 7490000 kr; 104028 ; Totalpris: 7 694 770 kr ; 4 528 kr ; PrivatMegleren Rodeløkka
173732337 ; FROGNER ATRIUM - Attraktiv 2(3)-roms selveier- Solrik balkong- Heis- Selvaag Pluss konsept- Kort vei til "alt"- Tilbaketrukket mot atrium ; Frognerveien 8, Oslo, Bygdøy - Frogner ; 57 m² ; 5700000 kr; 100000 ; Totalpris: 5 847 633 kr ; 4 758 kr ; Nordvik Frogner
166480019 ; Lambertseter - Fin 3-roms hjørneleilighet i 3. etg med sydvendt balkong. Nytt kjøkken (2018/19) . Nye vinduer i 2011 og moderne vedovn. ; Marmorveien 1, Oslo, Lambertseter ; 61 m² ; 3750000 kr; 61475 ; OBOS Eiendomsmeglere - Lambertseter/Nordstrand & Søndre Nordstrand;0 ; Andel • Leilighet • 2 soverom
154798085 ; SENTRUM - Lys og gjennomgående - 4 sov - To bad - Solrik balkong -  Kort vei til alt - Nyoppusset - Lave felleskostnader! ; Pilestredet 29 B, Oslo, Uranienborg - Majorstuen ; 88 m² ; 7350000 kr; 83523 ; Totalpris: 7 545 292 kr ; 3 303 kr ; Aktiv Carl Berner
