SEP=,

ID, beskrivelse, adresse, Kvadratmeter, pris, utleier, type bolig , link
173904755,Leilighet til  på Grønland/Gamle Oslo sentralt i Oslo,NORBYGATA 23 -  Oslo -  Gamle Oslo, 76 m²,16 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=173904755,
86010096,Garasjeplass til elbil i  Maridalsveien 207 på Bjølsen,MARIDALSVEIEN 207 -  Oslo -  Sagene - Torshov, 15 m²,1 200 kr,Privat,Garasje/Parkeringfinn.no/realestate/lettings/ad.html?finnkode=86010096,
174152813,Nyere 4 roms leilighet i Lillohøyden med garasjeplass -  2 balkonger. TV/internett ink.,Fernanda Nissens gate 6B -  leil. 44 -  Oslo -  Sagene - Torshov, 79 m²,20 000 kr,Krogsveen Boligutleie,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174152813,
174484316,Moderne 3-roms leilighet med terrasse til leie på Løren,Vekslerveien 5 -  Oslo, 60 m²,15 900 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174484316,
174486772,Enebolig til korttidsutleie 4-6 mnd,RUNDTJERNVEIEN 6 -  Oslo -  Hellerud, 170 m²,25 000 kr,Privat,Eneboligfinn.no/realestate/lettings/ad.html?finnkode=174486772,
174485433,3 roms selveierleilighet | Stor felles takterrasse med fantastisk utsikt | Heis |,BOGSTADVEIEN 1 -  Oslo -  Uranienborg - Majorstuen, 60 m²,15 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174485433,
173837127,Enebolig til korttidsleie sentralt på Høybråten,Høybråtenveien 87 b -  Oslo -  Furuset, 160 m²,22 000 kr,Privat,Eneboligfinn.no/realestate/lettings/ad.html?finnkode=173837127,
125556915,Parkeringsplass i privat bakgård leies ut - Bolteløkka/St.Haugen,EUGENIES GATE 23 -  Oslo -  St.Hanshaugen - Ullevål, 12 m²,1 000 kr,Privat,Garasje/Parkeringfinn.no/realestate/lettings/ad.html?finnkode=125556915,
166587044,HYBELLEILIGHET I HOLMENKOLLEN - HØY STANDARD -  EGEN INNGANG OG HAGE,Holmenkollveien 83 B -  Oslo -  Vinderen, 27 m²,7 600 kr,Privat,Hybelfinn.no/realestate/lettings/ad.html?finnkode=166587044,
174482648,Hyggelig rom i sentralt jentekollektiv på Solli/Vika leies ut - Fleksibel innflytting,Hansteens gate 1 A -  Oslo -  Bygdøy - Frogner, 8 m²,5 500 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=174482648,
141814816,Nyoppuset 4-roms endeleilighet med vestvendt balkong,Johan Castbergs Vei 44 -  Oslo -  Hellerud, 71 m²,18 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=141814816,
80257931,Moderne to-roms leilighet med egen inngang i 2. etg rett ved marka,HANSEMYRVEIEN 16C -  Oslo -  Sogn, 28 m²,8 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=80257931,
174470552,Søker noen som vil overta Hybel,Oslo -  Gamle Oslo, 12 m²,5 383 kr,Privat,Hybelfinn.no/realestate/lettings/ad.html?finnkode=174470552,
118230365,Koselig mini-leilighet til leie på idylliske Rodeløkka (Grunerløkka),Tromsøgata 27 -  Oslo -  Grünerløkka - Sofienberg, 27 m²,8 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=118230365,
164535998,Flott -  sentral 6-roms leilighet - Perfekt til bokollektiv,Sporveisgata 23b  Oslo -  Oslo -  Uranienborg - Majorstuen, 90 m²,30 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=164535998,
174473728,Bjørndal - Hyggelig og innholdsrik tomannsbolig med hage og parkering,Mina Beiteplukks vei 27 -  Oslo -  Søndre Nordstrand, 120 m²,18 000 kr,Privat,Tomannsboligfinn.no/realestate/lettings/ad.html?finnkode=174473728,
86413326,Romslig kjellerleilighet rett ved t-banen (Munkelia) -  og muligheter for parkering,KAPTEIN OPPEGAARDS VEI 41 C -  Oslo -  Lambertseter, 75 m²,14 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=86413326,
169589817,PEN 3 ROMS LEILIGHET MED HEIS OG MULIGHET FOR GARASJELEIE,Benneches Gate 4 -  Oslo -  St.Hanshaugen - Ullevål, 65 m²,16 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=169589817,
174473375,Strøken 3-roms leilighet m/ balkong inkl. hvitevarer.,Deichmannsgate 6D -  Oslo -  Grünerløkka - Sofienberg, 55 m²,15 900 kr,RSV Invest AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174473375,
174470144,Garasje sentralt på Bolteløkka,Bolteløkka Allé 7 -  Oslo -  St.Hanshaugen - Ullevål, 10 m²,1 500 kr,Privat,Garasje/Parkeringfinn.no/realestate/lettings/ad.html?finnkode=174470144,
88837118,VIDEOVISNING! Vika/Solli plass moderne 1-roms. Internett -  varmtvann og fyring inkludert! Felles takterasse,PARKVEIEN 64 -  Oslo -  Bygdøy - Frogner, 32 m²,10 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=88837118,
174281243,GREFSEN: Stor enebolig til leie,MIKAEL HERTZBERGS VEI 14 -  Oslo -  Grefsen - Kjelsås, 261 m²,35 000 kr,Privat,Eneboligfinn.no/realestate/lettings/ad.html?finnkode=174281243,
174307764,2 Roms leilighet på Årvoll/ Bjerke,steinbakken13 -  Oslo -  Bjerke, 60 m²,13 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174307764,
98976948,PRINSDAL-enebolig med 2 soverom/dobbelgarasje -  Hyggelig ute/sitteplass,NEDRE PRINSDALS VEI 93 -  Oslo -  Søndre Nordstrand, 100 m²,16 000 kr,Privat,Eneboligfinn.no/realestate/lettings/ad.html?finnkode=98976948,
173095117,Nytt kollektiv på Bislett,WILHELMS GATE 5 A -  Oslo -  St.Hanshaugen - Ullevål, 7 m²,5 000 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=173095117,
174466102,Sentralt soverom på Grünerløkka,thorvald meyers gate 45 a -  Oslo -  Grünerløkka - Sofienberg, 12 m²,6 500 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=174466102,
144541125,Nydalen Tåsen - vakker  stor enebolig med store grøntarealer - bofellesskap,Oslo -  Sogn, 15 m²,7 000 kr,Privat,Hybelfinn.no/realestate/lettings/ad.html?finnkode=144541125,
174468391,Holmen: Lys og romslig 3- roms leilighet - Balkong - Attraktiv Belligenhet - Ledig omgående!,Stasjonsveien 49A -  Oslo -  Røa, 54 m²,13 500 kr,Utleiemegleren Frogner,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174468391,
111696905,MAJORSTUA- 2-roms med balkong. Sentralt og stille med heis.,SCHØNINGS GATE 32 -  Oslo -  Uranienborg - Majorstuen, 50 m²,15 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=111696905,
91399091,ROM I BOFELLESSKAP. 2 BAD.STRØM+INTERNETT+HVITEVARER INKLUDERT,HERSLEBS GATE 19 -  Oslo -  Gamle Oslo, 14 m²,7 250 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=91399091,
174467714,FROGNER: Fresh og hyggelig 1-roms - Varmtvann og fyring inkl. - Populær beliggenhet!,Lambrechts Gate 8 -  Oslo -  Bygdøy - Frogner, 28 m²,8 900 kr,Utleiemegleren Frogner,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174467714,
158704919,Parkeringsplass – Vestfoldgata 1 – Ledig nå!,VESTFOLDGATA 1 -  Oslo -  Gamle Oslo, 13 m²,950 kr,Privat,Garasje/Parkeringfinn.no/realestate/lettings/ad.html?finnkode=158704919,
174462128,Rom i hyggelig bofellesskap,Fagerborggata 7 -  Oslo -  St.Hanshaugen - Ullevål, 6 m²,6 150 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=174462128,
171890451,Arealeffektiv ettromsleilighet med sentral beliggenhet,Dalehaugen 4 -  Oslo -  Gamle Oslo, 27 m²,10 900 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=171890451,
174460918,Rom ledig i flott toppleilighet -  flytt inn 1.mai og betal kun for halve måneden,Hansteens Gate 25 -  Oslo -  Bygdøy - Frogner, 10 m²,6 280 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=174460918,
174457028,Supersentralt ved slottsparken i Uranienborgveien,Uranienborgveien 11A -  Oslo -  Uranienborg - Majorstuen, 47 m²,13 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174457028,
174464766,ULLEVÅL TÅRN - 4-rom med meget høy standard og fantastisk beliggenhet. -Garasje -  Vv og fyring inkl.,Nedre Ullevål 5 -  Oslo -  St.Hanshaugen - Ullevål, 86 m²,25 000 kr,Utleiemegleren Homansbyen,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174464766,
174464294,Stor 4-roms med balkong og fantastisk beliggenhet. -Passer bra for bofellesskap.,Ole Fladagers Gate 6 -  Oslo -  Uranienborg - Majorstuen, 120 m²,19 000 kr,Utleiemegleren Homansbyen,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174464294,
115941732,HOLMLIA SENTER *3 - 5 roms *Populær bel. *Gode fasiliteter *12 min tog til sentrum,Holmlia Senter vei 21 -  Oslo -  Søndre Nordstrand, 87 m²,16 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=115941732,
174450782,Leilighet i 2. etasje i stor villa - ledig omgående. Diverse møbler kan skaffes.,SOLLERUDVEIEN 40 -  Lilleaker -  Oslo -  Ullern, 91 m²,15 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174450782,
174450645,To rom ledig i sentral leilighet på St. Hanshaugen. Ledig fra 1. juli 2020,Waldemar Thranes gate 62B -  Oslo -  St.Hanshaugen - Ullevål, 14 m²,7 200 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=174450645,
174454459,Video tilgjengelig! Rom til leie i hyggelig jentekollektiv på Bjølsen! Fra 1 mai.,Sarpsborggata 11 -  Oslo -  Grefsen - Kjelsås, 9 m²,5 450 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=174454459,
174455518,Videovisning mulig! Fint rom til leie i hyggelig jentekollektiv nær BI! Fra 1 mai.,Sarpsborggata 11 -  Oslo -  Grefsen - Kjelsås, 7 m²,5 250 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=174455518,
152579582,Rom til leie -  2 min fra Haugenstua togstasjon.,Maria Dehlis vei -  Oslo -  Furuset, 11 m²,6 000 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=152579582,
173760904,Hus til leie,TANGERUDVEIEN 54 B -  Oslo -  Stovner, 120 m²,24 000 kr,Privat,Tomannsboligfinn.no/realestate/lettings/ad.html?finnkode=173760904,
112095780,Flott to-roms leilighet Nydalen/Bjølsen med panoramautsikt og balkong,Brochmannsgate 5 -  Oslo -  Sagene - Torshov, 50 m²,15 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=112095780,
172861162,Spennende leilighet over to plan - sentralt i Vika,Huitfeldts gate 27 -  Oslo -  Bygdøy - Frogner, 105 m²,27 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=172861162,
77114079,Ledig rom i kollektiv på Grünerløkka omgående,Betalt plassering, 10 m²,6 600 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=77114079,
165168262,Nydalen: Rom til leie i moderne kollektiv med balkong -  fra 1 august!,FERNANDA NISSENS GATE 1 D -  Oslo -  Sagene - Torshov, 8 m²,5 950 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=165168262,
174451438,Videovisning! To ledige rom i fint jentekollektiv på St. Hanshaugen. Fra 1. juli.,WALDEMAR THRANES GATE 62 D -  Oslo -  St.Hanshaugen - Ullevål, 10 m²,6 650 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=174451438,
104283541,3 Rom leilighet med fantastisk utsikt og uteareal,ORMØYBAKKEN 16 -  Oslo -  Ekeberg - Bekkelaget, 55 m²,16 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=104283541,
174454241,MAJORSTUEN: Attraktiv 4-roms med balkong. Sentralfyring/varmtvann inkludert. Ledig omgående.,Åsaveien 25 -  Oslo -  Uranienborg - Majorstuen, 63 m²,19 800 kr,Utleiemegleren Lysaker,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174454241,
174449790,Rom til leie i fantastisk leilighet på Skillebekk.,Leiv Eirikssons gate 3 -  Oslo -  Bygdøy - Frogner, 147 m²,15 000 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=174449790,
171786886,Ledig rom i koselig jentekollektiv,Linstows gate 4C -  Oslo -  Uranienborg - Majorstuen, 13 m²,7 130 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=171786886,
174453610,Ensjø - Lys og pen 2 soveromsleilighet - Perfekt for 2 å dele - Strøm og internett inkludert - Balkong - Ledig nå,Gladengveien 15 -  Oslo -  Helsfyr - Sinsen, 40 m²,13 500 kr,Utleiemegleren Grønland,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174453610,
174448710,Rom i hyggelig guttekollektiv,Trudvangveien 10 -  Oslo -  Uranienborg - Majorstuen, 14 m²,5 275 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=174448710,
174453085,Oslo sentrum. Nyere 2 roms leilighet.Oppvarming og Internett inkl.i leien.,OSTERHAUSGATEN 7 B -  Oslo -  Grünerløkka - Sofienberg, 39 m²,13 500 kr,Boligutleie24,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174453085,
174450084,Garasjeplass til leie i Ringnes Park Øst Sameie,TOFTES GATE 2 -  0556 Oslo -  Oslo -  Lambertseter, 8 m²,1 200 kr,Privat,Garasje/Parkeringfinn.no/realestate/lettings/ad.html?finnkode=174450084,
174443825,Alexander Kiellands plass - Rom i nyoppusset trendy -  High End leilighet! Bredbånd inkl!,Maridalsveien 52 -  Oslo -  Sagene - Torshov, 13 m²,6 450 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=174443825,
171912934,Rom til leie i kollektiv på St. Hanshaugen,Waldemar Thranes Gate 60 -  Oslo -  St.Hanshaugen - Ullevål, 8 m²,5 300 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=171912934,
97830810,Bislett - Pen og trivelig 2(3)roms sentralt beliggende. Varmtvann -  fyring -  kabel-tv og internett inkl.,LOUISES GATE 10 -  Oslo -  St.Hanshaugen - Ullevål, 60 m²,14 800 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=97830810,
141284538,Rom ledig i hyggelig bokollektiv på Majorstua.,jacob aalsgt 42 a -  Oslo -  Uranienborg - Majorstuen, 10 m²,6 800 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=141284538,
173704029,Rom i hyggelig kollektiv,Vidars gate 10 -  Oslo -  St.Hanshaugen - Ullevål, 9 m²,5 200 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=173704029,
174444768,TORSHOV - Møblert/umøblert etter behov - 3-roms,Torshovgata 12A -  Oslo -  Sagene - Torshov, 42 m²,15 600 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174444768,
174441536,Kjellerleilighet leies ut fra 1ste mai.  Enkel standard. Utsikt og hage. Passer for student -  enslig eller par.,GABBI LUNDS VEI 12 -  Oslo -  Ekeberg - Bekkelaget, 48 m²,9 400 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174441536,
174402410,Lekker hybel på Frogner til leie med egen inngang -  kjøkken og bad - høyt under taket,Bygdøy Alle 17 -  Oslo -  Bygdøy - Frogner, 17 m²,8 700 kr,Privat,Hybelfinn.no/realestate/lettings/ad.html?finnkode=174402410,
131175156,Leilighet i 1. etasje i stor villa - ledig omgående. Diverse møbler kan skaffes.,SOLLERUDVEIEN 40 -  Lilleaker -  Oslo -  Ullern, 91 m²,16 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=131175156,
174444120,CAMPUS G12 I NYDALEN - Studentbolig - 1-roms i høy standard med skråtak - ledig 1.juli - inkl. varmt vann,Gjerdrums vei 12 -  Oslo -  Sagene - Torshov, 27 m²,9 800 kr,Heimstaden AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174444120,
174433206,Nyere 3-roms til leie på Grünerløkka,Seilduksgaten 31a -  Oslo -  Grünerløkka - Sofienberg, 60 m²,15 900 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174433206,
73698918,Rom ledig i voksenkollektiv - høy standard,KIRKEVEIEN 70 -  Oslo -  Uranienborg - Majorstuen, 20 m²,10 900 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=73698918,
174398880,Nordstrand- Meget pen 2-roms leilighet sentralt ved Sæter,Tyslevveien 50 B -  Oslo -  Nordstrand, 62 m²,12 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174398880,
148638832,Stor 3-roms full møblert leilighet med høy standard,JOHAN CASTBERGS VEI 40 -  Oslo -  Hellerud, 71 m²,16 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=148638832,
174349909,Hyggelig 4-roms leilighet til leie,Bjerregaardsgate 3 -  0172 OSLO -  Oslo -  St.Hanshaugen - Ullevål, 81 m²,24 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174349909,
73798526,FLOTT LEILIGHET I OPERAKVARTERET/BARCODE i 15 etasje -  Dronning Eufemiasgate 12,Dronning Eufemiasgate 12 -  Oslo -  Gamle Oslo, 67 m²,20 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=73798526,
174437343,Key Ready Apartments -  flexibel periods -  fully furnished,Maridalsveien 17 -  Oslo -  Grünerløkka - Sofienberg, 40 m²,19 900 kr,Business Apartments AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174437343,
174437169,New Key Ready Apartments -  fully furnished and equipped . Great Locations,Operagata 20 -  Oslo -  Gamle Oslo, 40 m²,20 900 kr,Business Apartments AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174437169,
82449492,Garasjeplass i garasjeanlegg sentralt ved Bislett stadion til leie.,Kraftsgate 4 -  Oslo -  St.Hanshaugen - Ullevål, 8 m²,1 800 kr,Privat,Garasje/Parkeringfinn.no/realestate/lettings/ad.html?finnkode=82449492,
77505471,1 rom i bofelleskap med 2 leitakere ledig 12 m2 (Pris ink strøm og kraftig internett 6 000 - -),HAAKON DEN GODES VEI 22 -  Oslo -  Vinderen, 67 m²,5 500 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=77505471,
174417415,Enebolig på Høybråten med 3 soverom for leie,MYRDALVEIEN 1A -  Oslo -  Furuset, 92 m²,18 000 kr,NORRØN BOLIG AS,Eneboligfinn.no/realestate/lettings/ad.html?finnkode=174417415,
140161571,Nybyen Økern -  2roms m/vestvendt balkong! Ink.hvitevarer og garasje!,Mørtelverksbakken 21 -  Oslo -  Bjerke, 40 m²,14 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=140161571,
174429989,Kontor på Frogner i vakker bakgård / eget hus.,Fuglehauggata 11 -  Oslo -  Uranienborg - Majorstuen, 18 m²,7 000 kr,Catalina Apartments AS,Andrefinn.no/realestate/lettings/ad.html?finnkode=174429989,
174426763,Ledig rom på 20 kvm,Bjerregaards gate 9 -  Oslo -  St.Hanshaugen - Ullevål, 20 m²,5 500 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=174426763,
174429664,Pen 2 roms rett bak slottet,INKOGNITO TERRASSE 8 -  Oslo -  Bygdøy - Frogner, 38 m²,11 500 kr,Hanisch Eiendom AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174429664,
102715900,Garasje på Fagerborg med elbillading,Lyder Sagens gate 25 -  Oslo -  Uranienborg - Majorstuen, 13 m²,1 700 kr,Privat,Garasje/Parkeringfinn.no/realestate/lettings/ad.html?finnkode=102715900,
174121293,Frogner: Lys -  rolig 2-roms leillighet -  65 m2 i 3. etasje. Heis og solrik balkong.,Eckersbergsgt. 19 -  Oslo -  Bygdøy - Frogner, 65 m²,14 300 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174121293,
132849535,Romslige parkeringsplasser på Tøyen/Grønland,BORGGATA 5 -  Oslo -  Gamle Oslo, 15 m²,1 600 kr,Privat,Garasje/Parkeringfinn.no/realestate/lettings/ad.html?finnkode=132849535,
90148475,Frogner - Møblert 3 roms/fullt utstyrt. Perfekt beliggenhet.,FUGLEHAUGGATA 11 -  Oslo -  Uranienborg - Majorstuen, 57 m²,17 500 kr,Catalina Apartments AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=90148475,
147512188,1-roms med sovealkove -  stor og solrik balkong -   og walk-in-closet.,AMMERUDVEIEN 52 -  Oslo -  Grorud, 32 m²,10 800 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=147512188,
174423961,MAJORSTUEN - Flott studioeilighet med skapseng - Fullt møblert - Ledig 1.Juni,Dronning Astrids gate 2 -  Oslo -  Uranienborg - Majorstuen, 15 m²,0 kr,Heimstaden AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174423961,
174419337,Ledig soverom i hyggelig kollektiv på Storo,GREFSENVEIEN 42 C -  Oslo -  Grefsen - Kjelsås, 10 m²,6 500 kr,Privat,Rom i bofellesskapfinn.no/realestate/lettings/ad.html?finnkode=174419337,
174423054,SINSEN - Trivelig 1-roms med separat kjøkken -  sovealkove og balkong,Sinsenveien 74 -  Oslo -  Bjerke, 31 m²,9 900 kr,Heimstaden AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174423054,
174421977,GRÜNERLØKKA: Flott 4-roms hjørneleilighet med klassiske detaljer - Perfekt for 3 som skal dele - Ledig omgående!,Sofienberggata 2A -  Oslo -  Grünerløkka - Sofienberg, 99 m²,22 000 kr,Utleiemegleren Frogner,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174421977,
75678535,Linderud - 4-roms - Balkong - Garasjeplass - Møblert - Varmtvann - fyring -  kabel-tv og internett inkl.,STATSRÅD MATHIESENS VEI 1 -  Oslo -  Bjerke, 73 m²,19 500 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=75678535,
174362718,Ledig sentral liten leiligheten på Ensjø,Ensjøveien 31A -  Snr28 A403 -  Oslo -  Helsfyr - Sinsen, 30 m²,10 000 kr,Husleie.No AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174362718,
132235413,Montebello/Makrellbekken - Parkeringsplass i garasjeanlegg,Morgedalsvegen 39 -  Oslo -  Røa, 10 m²,1 000 kr,Privat,Garasje/Parkeringfinn.no/realestate/lettings/ad.html?finnkode=132235413,
174421451,GRÜNERLØKKA: Pen og lys 3-roms leilighet med sentralt beliggenhet. Ledig omgående.,Herslebs gate 14 B -  Oslo -  Gamle Oslo, 57 m²,13 000 kr,Utleiemegleren Sinsen,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174421451,
174421006,MAJORSTUEN - Nyoppusset og delikat leilighet med varmtvann -  fyring -  TV og internett inkludert!,Majorstuveien 9 -  Oslo -  Uranienborg - Majorstuen, 79 m²,19 000 kr,Utleiemegleren Homansbyen,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174421006,
146734228,Vika (meget nær Aker Brygge) - attraktiv 2 roms leilighet -  bør sees,Løkkegangen1 -  Oslo -  Bygdøy - Frogner, 55 m²,16 000 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=146734228,
169894400,Bogstadveien - Nymalt og sentral leilighet til leie med attraktiv beliggenhet!,Betalt plassering, 26 m²,9 900 kr,Frognerbygg AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=169894400,
84038219,Koselig og delvis møblert 2-roms leilighet på Kastellet,Nyquistveien 21 -  Oslo -  Nordstrand, 35 m²,11 300 kr,Privat,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=84038219,
172748637,Ny hybel til leie på Godlia  - ferdigstilles april -  ledig fra mai 2020 - inkl. vv -  fyring & hvitevarer,Oslo -  Hellerud, 30 m²,10 000 kr,Privat,Hybelfinn.no/realestate/lettings/ad.html?finnkode=172748637,
136359647,Frogner - lys 2 roms -  fullt møblert.,FUGLEHAUGGATA 11 -  Oslo -  Uranienborg - Majorstuen, 35 m²,14 000 kr,Catalina Apartments AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=136359647,
174414870,Karihaugen/Ellingsrud - 2 roms leilighet- ledig fra mai - balkong - parkering - hvitevarer - varmt vann inkl.,Harald Sohlbergs Vei 5 B -  Oslo -  Furuset, 43 m²,11 000 kr,Utleiemegleren Grønland,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174414870,
174406834,Garasje ledig -  1 min til T -bane,Edvard Munchs vei 47 -  Oslo -  Furuset, 12 m²,850 kr,Privat,Garasje/Parkeringfinn.no/realestate/lettings/ad.html?finnkode=174406834,
174414507,NÆR MAJORSTUEN - Arealeffektiv 1-roms med solrik balkong - Ledig 01.09,Kirkeveien (Bygg E) 166 -  Oslo -  St.Hanshaugen - Ullevål, 13 m²,8 400 kr,Heimstaden AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174414507,
174414563,NEDRE ULLEVÅL - Arealeffektiv 1-roms med balkong ledig 01.08,Kirkeveien (Bygg C) 166 -  Oslo -  St.Hanshaugen - Ullevål, 13 m²,8 700 kr,Heimstaden AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174414563,
174413886,NEDRE ULLEVÅL - Arealeffektiv 1-roms med balkong - heis - ledig 02.05,Kirkeveien (Bygg D) 166 -  Oslo -  St.Hanshaugen - Ullevål, 13 m²,8 500 kr,Heimstaden AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174413886,
174413815,NEDRE ULLEVÅL - Arealeffektiv og moderne 1-roms med fantastisk utsikt - Ledig 01.06,Kirkeveien (Bygg B) 166 -  Oslo -  St.Hanshaugen - Ullevål, 13 m²,8 500 kr,Heimstaden AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174413815,
174413606,Grønland: 3- roms leilighet - Fyring og varmtvann inkludert i leien - Ledig omgående - Tv og  internet inkludert - Heis - Balkong -,Rubina Ranas Gate 12 -  Oslo -  Gamle Oslo, 51 m²,15 500 kr,Utleiemegleren Grønland,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174413606,
174412992,NEDRE ULLEVÅL - Arealeffektiv 1-roms med balkong - ledig nå!,Kirkeveien (Bygg D) 166 -  Oslo -  St.Hanshaugen - Ullevål, 13 m²,8 500 kr,Heimstaden AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174412992,
174412970,NEDRE ULLEVÅL - Arealeffektiv 1-roms med god planløsning (ikke balkong) - Ledig nå!,Kirkeveien (Bygg D) 166 -  Oslo -  St.Hanshaugen - Ullevål, 13 m²,7 600 kr,Heimstaden AS,Leilighetfinn.no/realestate/lettings/ad.html?finnkode=174412970,
